price_doc;id;timestamp;full_sq;life_sq;floor;max_floor;material;build_year;num_room;kitch_sq;state;product_type;sub_area
6800000;20499;2014-07-01;45;32.0;8.0;9.0;5.0;1963.0;2.0;5.0;2.0;Investment;Nagornoe
4720000;20500;2014-07-01;38;;16.0;17.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Tverskoe
6850000;20501;2014-07-01;44;28.0;5.0;12.0;5.0;1970.0;2.0;5.0;2.0;Investment;Rjazanskij
1000000;20502;2014-07-01;43;42.0;16.0;17.0;1.0;2008.0;1.0;8.0;3.0;Investment;Juzhnoe Butovo
5575000;20503;2014-07-01;33;18.0;8.0;9.0;1.0;1971.0;1.0;6.0;3.0;Investment;Beskudnikovskoe
5850000;20504;2014-07-01;38;20.0;1.0;14.0;1.0;2002.0;1.0;8.0;;Investment;Bibirevo
12900000;20505;2014-07-01;61;59.0;13.0;22.0;1.0;1985.0;2.0;10.0;3.0;Investment;Jasenevo
3656000;20506;2014-07-01;45;19.0;12.0;24.0;1.0;2010.0;1.0;10.0;2.0;Investment;Kosino-Uhtomskoe
4583436;20507;2014-07-01;74;72.0;3.0;1.0;1.0;2014.0;2.0;1.0;1.0;OwnerOccupier;Poselenie Pervomajskoe
4640000;20508;2014-07-01;38;;13.0;17.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Tekstil'shhiki
6528000;20509;2014-07-01;60;;10.0;17.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Tverskoe
10500000;20510;2014-07-01;54;32.0;6.0;16.0;1.0;1982.0;2.0;9.0;3.0;Investment;Troparevo-Nikulino
4582000;20511;2014-07-01;39;;5.0;1.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Tverskoe
4800000;20512;2014-07-01;31;19.0;4.0;5.0;1.0;1962.0;1.0;5.0;2.0;Investment;Metrogorodok
8850000;20513;2014-07-01;58;42.0;6.0;9.0;1.0;1969.0;3.0;5.0;3.0;Investment;Pechatniki
12300000;20514;2014-07-01;78;51.0;2.0;8.0;2.0;1959.0;3.0;10.0;3.0;Investment;Nagatino-Sadovniki
6500000;20515;2014-07-01;41;25.0;4.0;5.0;1.0;1964.0;2.0;5.0;3.0;Investment;Kotlovka
14000000;20516;2014-07-01;51;35.0;9.0;17.0;1.0;1999.0;2.0;8.0;3.0;Investment;Mozhajskoe
4000000;20517;2014-07-01;38;19.0;10.0;10.0;1.0;1994.0;1.0;8.0;2.0;Investment;Mar'ino
7800000;20518;2014-07-01;36;19.0;6.0;12.0;1.0;1969.0;1.0;9.0;3.0;Investment;Kuncevo
9450000;20519;2014-07-01;62;37.0;7.0;9.0;1.0;1971.0;3.0;8.0;2.0;Investment;Hovrino
2804100;20520;2014-07-02;36;16.0;1.0;19.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Poselenie Shherbinka
5896770;20521;2014-07-02;46;;16.0;24.0;1.0;;1.0;0.0;;OwnerOccupier;Poselenie Vnukovskoe
8850000;20522;2014-07-02;51;30.0;11.0;17.0;1.0;2003.0;2.0;9.0;1.0;Investment;Moskvorech'e-Saburovo
5400000;20523;2014-07-02;30;18.0;2.0;5.0;2.0;1960.0;1.0;5.0;2.0;Investment;Koptevo
12800000;20524;2014-07-02;77;33.0;9.0;12.0;4.0;2007.0;2.0;13.0;2.0;Investment;Kurkino
7850000;20525;2014-07-02;51;30.0;14.0;17.0;1.0;1999.0;2.0;8.0;2.0;Investment;Mar'ino
9800000;20526;2014-07-02;60;33.0;8.0;17.0;1.0;1997.0;2.0;10.0;3.0;Investment;Brateevo
5850000;20527;2014-07-02;39;16.0;4.0;15.0;1.0;2009.0;1.0;7.0;;Investment;Juzhnoe Butovo
5400000;20528;2014-07-02;52;23.0;3.0;9.0;2.0;1998.0;1.0;12.0;3.0;Investment;Poselenie Voskresenskoe
6000000;20529;2014-07-02;32;31.0;3.0;9.0;1.0;1963.0;1.0;5.0;3.0;Investment;Horoshevo-Mnevniki
8500000;20530;2014-07-02;53;32.0;8.0;14.0;1.0;1995.0;2.0;9.0;3.0;Investment;Mar'ino
4367200;20531;2014-07-02;51;;6.0;1.0;1.0;;1.0;1.0;;OwnerOccupier;Poselenie Sosenskoe
17500000;20532;2014-07-02;78;38.0;14.0;18.0;1.0;1986.0;2.0;10.0;;Investment;Lomonosovskoe
4364490;20533;2014-07-02;36;1.0;17.0;25.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Poselenie Sosenskoe
7500000;20534;2014-07-02;38;17.0;12.0;25.0;1.0;2010.0;1.0;10.0;2.0;Investment;Otradnoe
11800000;20535;2014-07-02;43;28.0;8.0;8.0;2.0;1961.0;2.0;5.0;2.0;Investment;Meshhanskoe
13000000;20536;2014-07-02;80;44.0;3.0;22.0;1.0;1993.0;3.0;9.0;3.0;Investment;Mitino
8200000;20537;2014-07-02;36;20.0;9.0;12.0;5.0;1968.0;1.0;9.0;2.0;Investment;Basmannoe
12400000;20538;2014-07-02;73;45.0;6.0;16.0;1.0;1981.0;3.0;10.0;;Investment;Chertanovo Severnoe
15200000;20539;2014-07-02;75;44.0;8.0;12.0;1.0;1999.0;3.0;10.0;3.0;Investment;Beskudnikovskoe
7514385;20540;2014-07-02;77;;4.0;0.0;1.0;;3.0;0.0;;OwnerOccupier;Poselenie Voskresenskoe
7800000;20541;2014-07-02;44;30.0;4.0;5.0;2.0;1959.0;2.0;5.0;3.0;Investment;Akademicheskoe
11906115;20542;2014-07-02;76;;12.0;17.0;2.0;;3.0;10.0;;OwnerOccupier;Mitino
10500000;20543;2014-07-02;51;25.0;3.0;10.0;2.0;1955.0;2.0;7.0;2.0;Investment;Vojkovskoe
5600000;20544;2014-07-02;42;26.0;5.0;5.0;5.0;1963.0;2.0;5.0;2.0;Investment;Ljublino
7400000;20545;2014-07-02;53;30.0;11.0;14.0;1.0;1986.0;2.0;8.0;3.0;Investment;Brateevo
7089171;20546;2014-07-02;64;64.0;9.0;17.0;4.0;2015.0;2.0;1.0;2.0;OwnerOccupier;Poselenie Filimonkovskoe
5550000;20547;2014-07-02;31;17.0;3.0;5.0;1.0;1966.0;1.0;5.0;2.0;Investment;Caricyno
5100000;20548;2014-07-03;33;18.0;5.0;3.0;2.0;1960.0;1.0;6.0;2.0;Investment;Zapadnoe Degunino
5100000;20549;2014-07-03;36;36.0;11.0;14.0;1.0;1992.0;1.0;7.0;3.0;Investment;Krjukovo
6300000;20550;2014-07-03;43;27.0;1.0;5.0;2.0;1961.0;2.0;5.0;2.0;Investment;Ljublino
6400000;20551;2014-07-03;38;19.0;11.0;17.0;1.0;2006.0;1.0;7.0;3.0;Investment;Beskudnikovskoe
7237341;20552;2014-07-03;84;84.0;10.0;1.0;1.0;2014.0;3.0;1.0;1.0;OwnerOccupier;Solncevo
11766543;20553;2014-07-03;81;;3.0;22.0;4.0;;3.0;1.0;1.0;OwnerOccupier;Mitino
7000000;20554;2014-07-03;44;30.0;2.0;5.0;5.0;1960.0;2.0;5.0;;Investment;Bogorodskoe
7263300;20555;2014-07-03;78;74.0;23.0;25.0;1.0;2014.0;3.0;1.0;1.0;OwnerOccupier;Nekrasovka
4800000;20556;2014-07-03;38;19.0;9.0;16.0;5.0;1974.0;1.0;9.0;2.0;Investment;Birjulevo Zapadnoe
21000000;20557;2014-07-03;118;67.0;10.0;11.0;4.0;2000.0;3.0;14.0;4.0;Investment;Mitino
6134400;20558;2014-07-03;54;32.0;7.0;17.0;1.0;2011.0;2.0;8.0;3.0;Investment;Nekrasovka
6700000;20559;2014-07-03;43;27.0;3.0;5.0;2.0;1962.0;2.0;5.0;2.0;Investment;Losinoostrovskoe
6782490;20560;2014-07-03;56;;18.0;0.0;1.0;;3.0;0.0;;OwnerOccupier;Poselenie Sosenskoe
5500000;20561;2014-07-03;32;17.0;3.0;12.0;1.0;1981.0;1.0;6.0;3.0;Investment;Ljublino
5201617;20562;2014-07-03;45;45.0;2.0;10.0;4.0;2014.0;1.0;1.0;1.0;OwnerOccupier;Poselenie Sosenskoe
4500800;20563;2014-07-03;38;;13.0;1.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Nekrasovka
4021422;20564;2014-07-03;38;;12.0;20.0;1.0;;1.0;10.0;1.0;OwnerOccupier;Poselenie Desjonovskoe
6180000;20565;2014-07-03;63;33.0;2.0;17.0;1.0;2013.0;2.0;12.0;2.0;Investment;Nekrasovka
13000000;20566;2014-07-03;82;50.0;10.0;14.0;1.0;2003.0;3.0;10.0;4.0;Investment;Ljublino
4000000;20567;2014-07-04;32;18.0;2.0;9.0;1.0;1970.0;1.0;6.0;2.0;Investment;Veshnjaki
29900000;20568;2014-07-04;202;86.0;1.0;3.0;2.0;2006.0;4.0;13.0;;Investment;Kurkino
4774200;20569;2014-07-04;43;;8.0;1.0;1.0;1.0;1.0;1.0;;OwnerOccupier;Krjukovo
6000000;20570;2014-07-04;38;19.0;6.0;17.0;1.0;1988.0;1.0;8.0;;Investment;Mar'ino
12800000;20571;2014-07-04;53;22.0;11.0;14.0;6.0;2013.0;1.0;12.0;1.0;Investment;Zamoskvorech'e
6790000;20572;2014-07-04;53;28.0;13.0;22.0;1.0;1983.0;2.0;8.0;3.0;Investment;Silino
6800000;20573;2014-07-04;52;30.0;17.0;17.0;1.0;2008.0;2.0;9.0;3.0;Investment;Poselenie Moskovskij
4616150;20574;2014-07-04;54;;4.0;0.0;1.0;;1.0;0.0;;OwnerOccupier;Poselenie Sosenskoe
7600000;20575;2014-07-04;51;30.0;2.0;12.0;5.0;1976.0;2.0;9.0;3.0;Investment;Orehovo-Borisovo Severnoe
2880867;20576;2014-07-04;34;32.0;2.0;3.0;5.0;2014.0;1.0;1.0;1.0;OwnerOccupier;Poselenie Filimonkovskoe
13697415;20577;2014-07-04;79;1.0;7.0;1.0;1.0;2016.0;3.0;1.0;1.0;OwnerOccupier;Tekstil'shhiki
4640000;20578;2014-07-04;40;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;OwnerOccupier;Nekrasovka
5900000;20579;2014-07-04;42;26.0;5.0;5.0;1.0;1965.0;2.0;5.0;2.0;Investment;Kuz'minki
4388326;20580;2014-07-04;57;57.0;4.0;5.0;1.0;2014.0;2.0;12.0;1.0;OwnerOccupier;Tverskoe
7820400;20581;2014-07-04;76;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;OwnerOccupier;Nekrasovka
16713983;20582;2014-07-04;94;;19.0;1.0;1.0;2014.0;3.0;1.0;1.0;OwnerOccupier;Strogino
6700000;20583;2014-07-04;62;44.0;6.0;12.0;1.0;1974.0;3.0;6.0;2.0;Investment;Birjulevo Zapadnoe
4578400;20584;2014-07-04;38;;16.0;17.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Tverskoe
7598600;20585;2014-07-04;37;37.0;19.0;19.0;6.0;2014.0;1.0;1.0;1.0;OwnerOccupier;Strogino
11300000;20586;2014-07-04;86;58.0;5.0;5.0;2.0;1955.0;3.0;8.0;2.0;Investment;Kuncevo
8263322;20587;2014-07-04;77;;2.0;17.0;1.0;2015.0;3.0;10.0;;OwnerOccupier;Poselenie Vnukovskoe
6600000;20588;2014-07-04;54;27.0;2.0;16.0;5.0;1976.0;2.0;11.0;2.0;Investment;Staroe Krjukovo
6800000;20589;2014-07-04;37;19.0;13.0;16.0;5.0;1979.0;1.0;9.0;3.0;Investment;Otradnoe
12800000;20590;2014-07-04;59;34.0;4.0;22.0;1.0;2010.0;2.0;10.0;3.0;Investment;Marfino
6278470;20591;2014-07-04;79;79.0;14.0;18.0;1.0;2015.0;3.0;10.0;1.0;OwnerOccupier;Poselenie Filimonkovskoe
1000000;20592;2014-07-04;39;17.0;17.0;17.0;1.0;2011.0;1.0;8.0;3.0;Investment;Nekrasovka
4700000;20593;2014-07-04;31;16.0;4.0;4.0;2.0;1954.0;1.0;7.0;1.0;Investment;Kuncevo
7600000;20594;2014-07-04;32;21.0;3.0;9.0;5.0;1963.0;1.0;5.0;2.0;Investment;Donskoe
7102400;20595;2014-07-04;73;;5.0;17.0;1.0;2014.0;3.0;1.0;1.0;OwnerOccupier;Nekrasovka
7567320;20596;2014-07-04;37;1.0;25.0;1.0;1.0;1.0;1.0;1.0;1.0;OwnerOccupier;Strogino
6600000;20597;2014-07-04;39;23.0;11.0;12.0;5.0;1968.0;2.0;6.0;2.0;Investment;Caricyno
11700000;20598;2014-07-04;81;42.0;13.0;14.0;1.0;2006.0;3.0;12.0;3.0;Investment;Kosino-Uhtomskoe
3000000;20599;2014-07-04;57;31.0;6.0;16.0;1.0;1982.0;2.0;10.0;3.0;Investment;Dmitrovskoe
4800000;20600;2014-07-05;26;14.0;3.0;9.0;1.0;1973.0;1.0;5.0;2.0;Investment;Pechatniki
6500000;20601;2014-07-05;38;19.0;14.0;14.0;1.0;1996.0;1.0;8.0;3.0;Investment;Kuz'minki
6200000;20602;2014-07-05;30;16.0;4.0;9.0;2.0;1964.0;1.0;5.0;3.0;Investment;Severnoe Izmajlovo
6800000;20603;2014-07-05;45;31.0;3.0;5.0;1.0;1964.0;2.0;5.0;2.0;Investment;Gol'janovo
8160204;20604;2014-07-05;77;;5.0;17.0;1.0;;3.0;1.0;;OwnerOccupier;Poselenie Vnukovskoe
11200000;20605;2014-07-05;61;48.0;2.0;4.0;2.0;1954.0;3.0;0.0;3.0;Investment;Kuncevo
7521272;20606;2014-07-05;62;62.0;3.0;24.0;1.0;;2.0;1.0;;OwnerOccupier;Poselenie Vnukovskoe
5798760;20607;2014-07-05;76;;5.0;0.0;1.0;;2.0;0.0;;OwnerOccupier;Poselenie Sosenskoe
11500000;20608;2014-07-05;54;32.0;14.0;17.0;1.0;2004.0;2.0;9.0;3.0;Investment;Severnoe Tushino
5800000;20609;2014-07-05;39;20.0;2.0;14.0;1.0;1995.0;1.0;8.0;2.0;Investment;Vyhino-Zhulebino
5572800;20610;2014-07-05;72;1.0;5.0;1.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Poselenie Sosenskoe
3606128;20611;2014-07-05;51;;5.0;0.0;1.0;;1.0;0.0;;OwnerOccupier;Poselenie Pervomajskoe
16000000;20612;2014-07-05;77;46.0;5.0;17.0;1.0;1989.0;3.0;10.0;3.0;Investment;Horoshevskoe
7600000;20613;2014-07-05;54;28.0;16.0;16.0;5.0;1978.0;2.0;11.0;2.0;Investment;Ivanovskoe
6400000;20614;2014-07-05;37;22.0;1.0;9.0;1.0;1964.0;2.0;6.0;2.0;Investment;Prospekt Vernadskogo
7100000;20615;2014-07-05;42;27.0;9.0;9.0;2.0;1971.0;2.0;5.0;2.0;Investment;Losinoostrovskoe
1000000;20616;2014-07-05;36;20.0;3.0;12.0;1.0;1966.0;1.0;10.0;4.0;Investment;Koptevo
6500000;20617;2014-07-05;49;28.0;5.0;5.0;2.0;1983.0;2.0;7.0;2.0;Investment;Mitino
9500000;20618;2014-07-05;75;51.0;2.0;5.0;2.0;1959.0;3.0;7.0;3.0;Investment;Rjazanskij
5579930;20619;2014-07-07;74;50.0;3.0;18.0;2.0;2016.0;2.0;12.0;1.0;OwnerOccupier;Poselenie Sosenskoe
1946935;20620;2014-07-07;63;33.0;5.0;14.0;1.0;2010.0;2.0;12.0;3.0;Investment;Nekrasovka
6012273;20621;2014-07-07;51;;3.0;17.0;1.0;;2.0;1.0;;OwnerOccupier;Poselenie Vnukovskoe
7867800;20622;2014-07-07;81;;9.0;17.0;1.0;;3.0;1.0;1.0;OwnerOccupier;Nekrasovka
8600000;20623;2014-07-07;38;20.0;11.0;22.0;1.0;2001.0;1.0;10.0;;Investment;Troparevo-Nikulino
37240540;20624;2014-07-07;105;;4.0;0.0;1.0;;3.0;0.0;;OwnerOccupier;Donskoe
4957383;20625;2014-07-07;40;40.0;10.0;17.0;1.0;0.0;1.0;0.0;1.0;OwnerOccupier;Poselenie Vnukovskoe
7650000;20626;2014-07-07;41;20.0;10.0;12.0;1.0;1979.0;1.0;8.0;3.0;Investment;Severnoe Tushino
15800000;20627;2014-07-07;70;50.0;7.0;8.0;2.0;1958.0;3.0;7.0;2.0;Investment;Lomonosovskoe
9500000;20628;2014-07-07;55;32.0;14.0;17.0;1.0;1991.0;2.0;8.0;;Investment;Donskoe
6528000;20629;2014-07-07;64;;11.0;11.0;1.0;2014.0;2.0;1.0;;OwnerOccupier;Nekrasovka
7800000;20630;2014-07-07;59;38.0;1.0;9.0;1.0;1968.0;3.0;5.0;2.0;Investment;Ochakovo-Matveevskoe
2199436;20631;2014-07-07;29;27.0;7.0;17.0;6.0;2014.0;1.0;1.0;1.0;OwnerOccupier;Poselenie Filimonkovskoe
5950000;20632;2014-07-07;44;30.0;1.0;5.0;1.0;1962.0;2.0;5.0;3.0;Investment;Kuz'minki
6528000;20633;2014-07-07;64;;11.0;0.0;1.0;;2.0;0.0;;OwnerOccupier;Nekrasovka
3000000;20634;2014-07-07;44;28.0;1.0;12.0;5.0;1972.0;2.0;6.0;3.0;Investment;Matushkino
5102646;20635;2014-07-07;56;56.0;12.0;12.0;2.0;2013.0;2.0;10.0;1.0;OwnerOccupier;Poselenie Desjonovskoe
6956434;20636;2014-07-07;61;;7.0;17.0;1.0;;2.0;1.0;;OwnerOccupier;Poselenie Vnukovskoe
7000000;20637;2014-07-07;44;30.0;4.0;5.0;1.0;1963.0;2.0;5.0;3.0;Investment;Zjuzino
15155666;20638;2014-07-07;81;81.0;19.0;20.0;6.0;2012.0;2.0;1.0;1.0;OwnerOccupier;Strogino
4231500;20639;2014-07-07;35;35.0;19.0;25.0;4.0;2014.0;1.0;1.0;1.0;OwnerOccupier;Tverskoe
3000000;20640;2014-07-07;63;33.0;13.0;17.0;1.0;2012.0;2.0;12.0;3.0;Investment;Kuncevo
5150000;20641;2014-07-07;31;18.0;4.0;5.0;1.0;1971.0;1.0;5.0;2.0;Investment;Koptevo
3042235;20642;2014-07-07;37;37.0;15.0;17.0;1.0;0.0;1.0;10.0;1.0;OwnerOccupier;Poselenie Shherbinka
11730000;20643;2014-07-07;64;40.0;3.0;16.0;1.0;1976.0;3.0;8.0;3.0;Investment;Bibirevo
6264300;20644;2014-07-07;54;32.0;3.0;17.0;1.0;2013.0;2.0;8.0;2.0;Investment;Nekrasovka
5076000;20645;2014-07-07;40;40.0;12.0;12.0;4.0;2014.0;1.0;1.0;1.0;OwnerOccupier;Poselenie Voskresenskoe
5700000;20646;2014-07-07;45;28.0;11.0;12.0;5.0;1969.0;2.0;6.0;2.0;Investment;Staroe Krjukovo
6692971;20647;2014-07-07;61;61.0;17.0;17.0;1.0;2014.0;2.0;0.0;1.0;OwnerOccupier;Poselenie Vnukovskoe
7810600;20648;2014-07-07;76;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;OwnerOccupier;Nekrasovka
5842100;20649;2014-07-07;61;61.0;5.0;17.0;1.0;0.0;2.0;0.0;1.0;OwnerOccupier;Nekrasovka
7500000;20650;2014-07-07;56;29.0;5.0;10.0;1.0;2001.0;2.0;11.0;3.0;Investment;Matushkino
6055982;20651;2014-07-07;64;;12.0;2.0;1.0;;2.0;1.0;;OwnerOccupier;Poselenie Moskovskij
7350000;20652;2014-07-07;43;27.0;6.0;9.0;1.0;1970.0;2.0;6.0;1.0;Investment;Chertanovo Central'noe
4795472;20653;2014-07-07;45;;8.0;25.0;1.0;;3.0;1.0;;OwnerOccupier;Poselenie Sosenskoe
13038850;20654;2014-07-07;86;;14.0;20.0;1.0;;3.0;10.0;1.0;OwnerOccupier;Levoberezhnoe
4674122;20655;2014-07-07;38;38.0;3.0;17.0;1.0;2014.0;1.0;1.0;1.0;OwnerOccupier;Poselenie Vnukovskoe
1500000;20656;2014-07-07;37;18.0;15.0;17.0;1.0;2012.0;1.0;9.0;3.0;Investment;Sviblovo
8500000;20657;2014-07-07;38;19.0;16.0;17.0;1.0;2002.0;1.0;7.0;3.0;Investment;Severnoe Butovo
4400000;20658;2014-07-08;40;20.0;11.0;14.0;1.0;1985.0;1.0;8.0;3.0;Investment;Brateevo
6435860;20659;2014-07-08;82;82.0;9.0;9.0;1.0;;3.0;1.0;;OwnerOccupier;Poselenie Sosenskoe
5550000;20660;2014-07-08;45;28.0;2.0;5.0;1.0;1965.0;2.0;5.0;;Investment;Solncevo
6530200;20661;2014-07-08;60;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;OwnerOccupier;Nekrasovka
6850000;20662;2014-07-08;38;20.0;6.0;14.0;1.0;1992.0;1.0;8.0;3.0;Investment;Mitino
6278470;20663;2014-07-08;82;;17.0;17.0;1.0;;3.0;1.0;1.0;OwnerOccupier;Poselenie Desjonovskoe
6250000;20664;2014-07-08;40;20.0;3.0;14.0;1.0;1987.0;1.0;8.0;2.0;Investment;Tekstil'shhiki
7500000;20665;2014-07-08;64;39.0;7.0;12.0;1.0;1976.0;3.0;7.0;3.0;Investment;Silino
6000000;20666;2014-07-08;30;18.0;9.0;9.0;2.0;1967.0;1.0;6.0;3.0;Investment;Kotlovka
11316894;20667;2014-07-08;53;;11.0;17.0;1.0;2014.0;1.0;1.0;1.0;OwnerOccupier;Izmajlovo
1000000;20668;2014-07-08;45;28.0;3.0;4.0;2.0;1963.0;2.0;6.0;3.0;Investment;Pechatniki
5780000;20669;2014-07-08;35;14.0;11.0;17.0;1.0;1994.0;1.0;9.0;3.0;Investment;Severnoe Butovo
5100000;20670;2014-07-08;26;14.0;6.0;9.0;1.0;1973.0;1.0;5.0;3.0;Investment;Rjazanskij
10500000;20671;2014-07-08;57;34.0;14.0;22.0;1.0;1986.0;2.0;10.0;2.0;Investment;Jasenevo
4945860;20672;2014-07-08;42;;2.0;0.0;1.0;;1.0;0.0;;OwnerOccupier;Poselenie Sosenskoe
7402800;20673;2014-07-08;79;;4.0;0.0;1.0;;0.0;0.0;;OwnerOccupier;Nekrasovka
6415200;20674;2014-07-08;63;;2.0;0.0;1.0;;2.0;0.0;;OwnerOccupier;Poselenie Sosenskoe
3707340;20675;2014-07-08;44;45.0;2.0;3.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Zapadnoe Degunino
5600000;20676;2014-07-08;46;18.0;8.0;12.0;1.0;1980.0;1.0;12.0;3.0;Investment;Mar'ino
6500000;20677;2014-07-08;51;30.0;4.0;12.0;1.0;1983.0;2.0;8.0;3.0;Investment;Birjulevo Vostochnoe
14433053;20678;2014-07-08;76;38.0;14.0;30.0;4.0;2010.0;2.0;14.0;1.0;Investment;Zjuzino
6500452;20679;2014-07-08;61;;2.0;0.0;1.0;;2.0;0.0;;OwnerOccupier;Poselenie Sosenskoe
5400000;20680;2014-07-08;38;23.0;1.0;14.0;5.0;1974.0;1.0;6.0;3.0;Investment;Ochakovo-Matveevskoe
6450000;20681;2014-07-08;37;22.0;6.0;9.0;5.0;1962.0;2.0;7.0;2.0;Investment;Kuz'minki
6592000;20682;2014-07-08;60;;15.0;17.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Tekstil'shhiki
5150000;20683;2014-07-08;48;18.0;6.0;14.0;6.0;2009.0;1.0;13.0;2.0;Investment;Poselenie Rjazanovskoe
8025000;20684;2014-07-08;45;30.0;5.0;5.0;1.0;1961.0;2.0;1.0;2.0;Investment;Prospekt Vernadskogo
11500000;20685;2014-07-09;55;33.0;4.0;5.0;2.0;1958.0;2.0;7.0;2.0;Investment;Presnenskoe
3900000;20686;2014-07-09;25;12.0;5.0;5.0;2.0;1960.0;1.0;6.0;;Investment;Savelovskoe
6087300;20687;2014-07-09;59;;25.0;25.0;1.0;2014.0;2.0;1.0;1.0;OwnerOccupier;Nekrasovka
5060620;20688;2014-07-09;63;;6.0;1.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Poselenie Sosenskoe
7200000;20689;2014-07-09;44;28.0;4.0;9.0;1.0;1967.0;2.0;6.0;3.0;Investment;Severnoe Tushino
11000000;20690;2014-07-09;63;33.0;6.0;16.0;1.0;1971.0;2.0;9.0;;Investment;Chertanovo Central'noe
2500000;20691;2014-07-09;48;31.0;12.0;12.0;1.0;1975.0;2.0;7.0;3.0;Investment;Troickij okrug
5700000;20692;2014-07-09;32;18.0;8.0;9.0;1.0;1972.0;1.0;5.0;3.0;Investment;Pechatniki
6350000;20693;2014-07-09;44;28.0;3.0;12.0;5.0;1969.0;2.0;5.0;2.0;Investment;Caricyno
9007230;20694;2014-07-09;82;48.0;6.0;17.0;1.0;2015.0;3.0;1.0;1.0;OwnerOccupier;Poselenie Voskresenskoe
6100000;20695;2014-07-09;48;30.0;7.0;9.0;1.0;1970.0;2.0;6.0;2.0;Investment;Ochakovo-Matveevskoe
6800000;20696;2014-07-09;56;32.0;3.0;22.0;5.0;1980.0;2.0;9.0;4.0;Investment;Silino
6247363;20697;2014-07-09;26;;2.0;2.0;1.0;2014.0;1.0;1.0;;OwnerOccupier;Mitino
3850000;20698;2014-07-09;32;17.0;10.0;12.0;5.0;1969.0;1.0;9.0;3.0;Investment;Troickij okrug
11850000;20699;2014-07-09;75;45.0;8.0;17.0;1.0;1992.0;3.0;10.0;3.0;Investment;Mitino
4720000;20700;2014-07-09;40;;6.0;0.0;1.0;;1.0;0.0;;OwnerOccupier;Nekrasovka
4964035;20701;2014-07-09;56;;6.0;0.0;1.0;;2.0;0.0;;OwnerOccupier;Poselenie Desjonovskoe
6921550;20702;2014-07-09;47;21.0;9.0;24.0;6.0;2011.0;1.0;13.0;1.0;Investment;Birjulevo Vostochnoe
6500000;20703;2014-07-09;37;19.0;11.0;16.0;5.0;1978.0;1.0;9.0;4.0;Investment;Ivanovskoe
12550000;20704;2014-07-09;75;43.0;22.0;22.0;1.0;1984.0;3.0;9.0;3.0;Investment;Bibirevo
5267242;20705;2014-07-09;43;;19.0;20.0;1.0;;1.0;0.0;;OwnerOccupier;Poselenie Vnukovskoe
6731800;20706;2014-07-09;69;;5.0;1.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Poselenie Sosenskoe
5842100;20707;2014-07-09;61;;6.0;17.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Tverskoe
2987151;20708;2014-07-09;51;51.0;2.0;0.0;1.0;0.0;2.0;0.0;1.0;OwnerOccupier;Poselenie Novofedorovskoe
3873870;20709;2014-07-09;42;;8.0;0.0;1.0;;1.0;0.0;;OwnerOccupier;Poselenie Sosenskoe
7000000;20710;2014-07-09;39;23.0;7.0;14.0;5.0;1970.0;2.0;6.0;2.0;Investment;Novogireevo
4301000;20711;2014-07-09;37;;13.0;17.0;1.0;;1.0;0.0;;OwnerOccupier;Nekrasovka
12950000;20712;2014-07-09;74;45.0;6.0;17.0;1.0;1997.0;3.0;9.0;3.0;Investment;Zjablikovo
6300000;20713;2014-07-09;42;27.0;1.0;5.0;2.0;1958.0;2.0;5.0;2.0;Investment;Bogorodskoe
5481986;20714;2014-07-09;42;;3.0;24.0;1.0;;1.0;1.0;;OwnerOccupier;Poselenie Vnukovskoe
6800000;20715;2014-07-09;43;27.0;5.0;5.0;5.0;1961.0;2.0;5.0;3.0;Investment;Severnoe Izmajlovo
10600000;20716;2014-07-09;40;18.0;7.0;14.0;2.0;1974.0;1.0;9.0;3.0;Investment;Meshhanskoe
18850000;20717;2014-07-09;102;54.0;7.0;13.0;2.0;1997.0;3.0;15.0;3.0;Investment;Vostochnoe Degunino
3775200;20718;2014-07-09;42;42.0;6.0;12.0;6.0;2016.0;1.0;6.0;1.0;OwnerOccupier;Poselenie Sosenskoe
5040000;20719;2014-07-09;30;18.0;3.0;5.0;2.0;1960.0;1.0;5.0;2.0;Investment;Perovo
3561990;20720;2014-07-09;67;67.0;3.0;10.0;1.0;2015.0;3.0;10.0;1.0;OwnerOccupier;Poselenie Novofedorovskoe
7477000;20721;2014-07-09;72;40.0;6.0;1.0;1.0;;3.0;11.0;1.0;OwnerOccupier;Poselenie Voskresenskoe
